ORDER_ID,ORDER_STATUS,CREATION_DATE,ORDER_TYPE,SUMMARY_COMMISSION,SUM_BILLING_PRICE_OF_ITEMS,INCOME_WITHOUT_SERVICES,BUYER_PAYMENT,BUYER_PAYMENT_STATUS,SALE_COMMISSION,BUYER_DELIVERY,CROSSREGIONAL_DELIVERY,BUYER_PAYMENT_ACCEPT,BUYER_PAYMENT_TRANSFER,LOYALTY_PROGRAM,BOOST,INSTALLMENT,WAREHOUSE_PROCESSING,_LOADED_AT,_SOURCE_FILE
ORD-101747,Delivered,31.10.2025,Sale to individual,1258.74,5180.0,3921.26,5180.0,Transferred,777.0,259.0,51.8,25.9,41.44,103.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101748,Delivered,01.11.2025,Sale to individual,2266.95,9329.0,7062.05,9329.0,Transferred,1399.35,466.45,93.29,46.65,74.63,186.58,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101749,Full return accepted at warehouse,01.11.2025,Sale to individual,1208.44,4973.0,3764.56,4973.0,Transferred,745.95,248.65,49.73,24.87,39.78,99.46,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101750,Delivered,01.11.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101751,Delivered,01.11.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101752,Delivered,01.11.2025,Sale to individual,1744.74,7180.0,5435.26,7180.0,Transferred,1077.0,359.0,71.8,35.9,57.44,143.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101753,Delivered,01.11.2025,Sale to individual,1013.31,4170.0,3156.69,4170.0,Transferred,625.5,208.5,41.7,20.85,33.36,83.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101754,Delivered,02.11.2025,Sale to individual,437.4,1800.0,1362.6,1800.0,Transferred,270.0,90.0,18.0,9.0,14.4,36.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101755,Delivered,02.11.2025,Sale to individual,639.46,2631.5,1992.04,2631.5,Transferred,394.72,131.58,26.32,13.16,21.05,52.63,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101756,Delivered,03.11.2025,Sale to individual,950.13,3910.0,2959.87,3910.0,Transferred,586.5,195.5,39.1,19.55,31.28,78.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101757,Delivered,03.11.2025,Sale to individual,2308.5,9500.0,7191.5,9500.0,Transferred,1425.0,475.0,95.0,47.5,76.0,190.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101758,Delivered,03.11.2025,Sale to individual,231.34,952.0,720.66,952.0,Transferred,142.8,47.6,9.52,4.76,7.62,19.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101759,Delivered,03.11.2025,Sale to individual,1371.24,5643.0,4271.76,5643.0,Transferred,846.45,282.15,56.43,28.21,45.14,112.86,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101760,Delivered,03.11.2025,Sale to individual,2038.28,8388.0,6349.72,8388.0,Transferred,1258.2,419.4,83.88,41.94,67.1,167.76,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101761,Delivered,03.11.2025,Sale to individual,2057.24,8466.0,6408.76,8466.0,Transferred,1269.9,423.3,84.66,42.33,67.73,169.32,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101762,Delivered,04.11.2025,Sale to individual,614.06,2527.0,1912.94,2527.0,Transferred,379.05,126.35,25.27,12.63,20.22,50.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101763,Delivered,04.11.2025,Sale to individual,1620.81,6670.0,5049.19,6670.0,Transferred,1000.5,333.5,66.7,33.35,53.36,133.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101765,Delivered,04.11.2025,Sale to individual,612.36,2520.0,1907.64,2520.0,Transferred,378.0,126.0,25.2,12.6,20.16,50.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101766,Delivered,05.11.2025,Sale to individual,1534.3,6314.0,4779.7,6314.0,Transferred,947.1,315.7,63.14,31.57,50.51,126.28,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101767,Delivered,05.11.2025,Sale to individual,2359.29,9709.0,7349.71,9709.0,Transferred,1456.35,485.45,97.09,48.55,77.67,194.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101768,Delivered,05.11.2025,Sale to individual,1071.63,4410.0,3338.37,4410.0,Transferred,661.5,220.5,44.1,22.05,35.28,88.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101769,Delivered,05.11.2025,Sale to individual,518.32,2133.0,1614.68,2133.0,Transferred,319.95,106.65,21.33,10.67,17.06,42.66,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101770,Delivered,07.11.2025,Sale to individual,2302.55,9475.5,7172.95,9475.5,Transferred,1421.33,473.78,94.75,47.38,75.8,189.51,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101771,Delivered,07.11.2025,Sale to individual,1544.99,6358.0,4813.01,6358.0,Transferred,953.7,317.9,63.58,31.79,50.86,127.16,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101772,Delivered,07.11.2025,Sale to individual,1241.73,5110.0,3868.27,5110.0,Transferred,766.5,255.5,51.1,25.55,40.88,102.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101773,Delivered,07.11.2025,Sale to individual,1707.07,7025.0,5317.93,7025.0,Transferred,1053.75,351.25,70.25,35.12,56.2,140.5,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101774,Delivered,08.11.2025,Sale to individual,922.91,3798.0,2875.09,3798.0,Transferred,569.7,189.9,37.98,18.99,30.38,75.96,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101775,Delivered,10.11.2025,Sale to individual,664.85,2736.0,2071.15,2736.0,Transferred,410.4,136.8,27.36,13.68,21.89,54.72,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101776,Delivered,12.11.2025,Sale to individual,1710.72,7040.0,5329.28,7040.0,Transferred,1056.0,352.0,70.4,35.2,56.32,140.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101777,Delivered,12.11.2025,Sale to individual,3107.25,12787.0,9679.75,12787.0,Transferred,1918.05,639.35,127.87,63.94,102.3,255.74,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101778,Delivered,13.11.2025,Sale to individual,2130.75,8768.5,6637.75,8768.5,Transferred,1315.27,438.43,87.69,43.84,70.15,175.37,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101779,Delivered,13.11.2025,Sale to individual,852.93,3510.0,2657.07,3510.0,Transferred,526.5,175.5,35.1,17.55,28.08,70.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101780,Delivered,13.11.2025,Sale to individual,245.8,1011.5,765.7,1011.5,Transferred,151.72,50.58,10.12,5.06,8.09,20.23,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101781,Delivered,13.11.2025,Sale to individual,1203.45,4952.5,3749.05,4952.5,Transferred,742.88,247.62,49.52,24.76,39.62,99.05,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101782,Delivered,13.11.2025,Sale to individual,487.11,2004.5,1517.39,2004.5,Transferred,300.68,100.23,20.05,10.02,16.04,40.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101783,Delivered,14.11.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101785,Delivered,14.11.2025,Sale to individual,520.51,2142.0,1621.49,2142.0,Transferred,321.3,107.1,21.42,10.71,17.14,42.84,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101786,Delivered,14.11.2025,Sale to individual,1360.8,5600.0,4239.2,5600.0,Transferred,840.0,280.0,56.0,28.0,44.8,112.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101787,Delivered,15.11.2025,Sale to individual,1336.62,5500.5,4163.88,5500.5,Transferred,825.07,275.03,55.01,27.5,44.0,110.01,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101788,Delivered,15.11.2025,Sale to individual,1228.12,5054.0,3825.88,5054.0,Transferred,758.1,252.7,50.54,25.27,40.43,101.08,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101789,Full return accepted at warehouse,15.11.2025,Sale to individual,387.83,1596.0,1208.17,1596.0,Transferred,239.4,79.8,15.96,7.98,12.77,31.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101790,Delivered,15.11.2025,Sale to individual,493.29,2030.0,1536.71,2030.0,Transferred,304.5,101.5,20.3,10.15,16.24,40.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101791,Delivered,15.11.2025,Sale to individual,461.46,1899.0,1437.54,1899.0,Transferred,284.85,94.95,18.99,9.5,15.19,37.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101792,Delivered,15.11.2025,Sale to individual,3542.83,14579.5,11036.67,14579.5,Transferred,2186.92,728.98,145.8,72.9,116.64,291.59,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101793,Delivered,16.11.2025,Sale to individual,387.83,1596.0,1208.17,1596.0,Transferred,239.4,79.8,15.96,7.98,12.77,31.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101794,Delivered,16.11.2025,Sale to individual,2846.39,11713.5,8867.11,11713.5,Transferred,1757.02,585.68,117.14,58.57,93.71,234.27,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101796,Full return accepted at warehouse,16.11.2025,Sale to individual,2765.34,11380.0,8614.66,11380.0,Transferred,1707.0,569.0,113.8,56.9,91.04,227.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101797,Delivered,16.11.2025,Sale to individual,1142.48,4701.5,3559.02,4701.5,Transferred,705.23,235.08,47.02,23.51,37.61,94.03,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101798,Delivered,16.11.2025,Sale to individual,2276.91,9370.0,7093.09,9370.0,Transferred,1405.5,468.5,93.7,46.85,74.96,187.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101799,Full return accepted at warehouse,16.11.2025,Sale to individual,1728.59,7113.5,5384.91,7113.5,Transferred,1067.02,355.68,71.14,35.57,56.91,142.27,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101800,Delivered,17.11.2025,Sale to individual,1098.85,4522.0,3423.15,4522.0,Transferred,678.3,226.1,45.22,22.61,36.18,90.44,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101801,Delivered,17.11.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101802,Delivered,17.11.2025,Sale to individual,1453.39,5981.0,4527.61,5981.0,Transferred,897.15,299.05,59.81,29.91,47.85,119.62,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101803,Full return accepted at warehouse,17.11.2025,Sale to individual,937.74,3859.0,2921.26,3859.0,Transferred,578.85,192.95,38.59,19.3,30.87,77.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101804,Delivered,17.11.2025,Sale to individual,904.93,3724.0,2819.07,3724.0,Transferred,558.6,186.2,37.24,18.62,29.79,74.48,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101805,Delivered,17.11.2025,Sale to individual,614.06,2527.0,1912.94,2527.0,Transferred,379.05,126.35,25.27,12.63,20.22,50.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101806,Delivered,17.11.2025,Sale to individual,1581.07,6506.5,4925.43,6506.5,Transferred,975.97,325.33,65.06,32.53,52.05,130.13,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101807,Full return accepted at warehouse,18.11.2025,Sale to individual,624.51,2570.0,1945.49,2570.0,Transferred,385.5,128.5,25.7,12.85,20.56,51.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101808,Delivered,18.11.2025,Sale to individual,419.29,1725.5,1306.21,1725.5,Transferred,258.82,86.28,17.25,8.63,13.8,34.51,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101809,Delivered,19.11.2025,Sale to individual,2005.24,8252.0,6246.76,8252.0,Transferred,1237.8,412.6,82.52,41.26,66.02,165.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101810,Delivered,19.11.2025,Sale to individual,2425.14,9980.0,7554.86,9980.0,Transferred,1497.0,499.0,99.8,49.9,79.84,199.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101811,Delivered,20.11.2025,Sale to individual,991.44,4080.0,3088.56,4080.0,Transferred,612.0,204.0,40.8,20.4,32.64,81.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101812,Delivered,20.11.2025,Sale to individual,1360.8,5600.0,4239.2,5600.0,Transferred,840.0,280.0,56.0,28.0,44.8,112.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101813,Delivered,20.11.2025,Sale to individual,1050.37,4322.5,3272.13,4322.5,Transferred,648.38,216.12,43.23,21.61,34.58,86.45,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101814,Delivered,20.11.2025,Sale to individual,2757.2,11346.5,8589.3,11346.5,Transferred,1701.97,567.33,113.47,56.73,90.77,226.93,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101815,Delivered,20.11.2025,Sale to individual,974.19,4009.0,3034.81,4009.0,Transferred,601.35,200.45,40.09,20.05,32.07,80.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101816,Delivered,20.11.2025,Sale to individual,1011.12,4161.0,3149.88,4161.0,Transferred,624.15,208.05,41.61,20.8,33.29,83.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101817,Delivered,21.11.2025,Sale to individual,532.17,2190.0,1657.83,2190.0,Transferred,328.5,109.5,21.9,10.95,17.52,43.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101819,Delivered,22.11.2025,Sale to individual,274.7,1130.5,855.8,1130.5,Transferred,169.57,56.53,11.3,5.65,9.04,22.61,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101821,Delivered,22.11.2025,Sale to individual,1514.26,6231.5,4717.24,6231.5,Transferred,934.72,311.58,62.32,31.16,49.85,124.63,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101822,Full return accepted at warehouse,22.11.2025,Sale to individual,966.65,3978.0,3011.35,3978.0,Transferred,596.7,198.9,39.78,19.89,31.82,79.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101823,Delivered,22.11.2025,Sale to individual,1635.39,6730.0,5094.61,6730.0,Transferred,1009.5,336.5,67.3,33.65,53.84,134.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101824,Delivered,22.11.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101825,Delivered,23.11.2025,Sale to individual,1416.33,5828.5,4412.17,5828.5,Transferred,874.27,291.43,58.29,29.14,46.63,116.57,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101826,Delivered,23.11.2025,Sale to individual,1025.46,4220.0,3194.54,4220.0,Transferred,633.0,211.0,42.2,21.1,33.76,84.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101827,Delivered,23.11.2025,Sale to individual,532.17,2190.0,1657.83,2190.0,Transferred,328.5,109.5,21.9,10.95,17.52,43.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101828,Delivered,23.11.2025,Sale to individual,1757.61,7233.0,5475.39,7233.0,Transferred,1084.95,361.65,72.33,36.16,57.86,144.66,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101829,Delivered,24.11.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101830,Delivered,24.11.2025,Sale to individual,274.7,1130.5,855.8,1130.5,Transferred,169.57,56.53,11.3,5.65,9.04,22.61,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101831,Delivered,24.11.2025,Sale to individual,874.8,3600.0,2725.2,3600.0,Transferred,540.0,180.0,36.0,18.0,28.8,72.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101832,Delivered,24.11.2025,Sale to individual,408.24,1680.0,1271.76,1680.0,Transferred,252.0,84.0,16.8,8.4,13.44,33.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101834,Delivered,24.11.2025,Sale to individual,356.48,1467.0,1110.52,1467.0,Transferred,220.05,73.35,14.67,7.33,11.74,29.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101836,Delivered,25.11.2025,Sale to individual,1717.04,7066.0,5348.96,7066.0,Transferred,1059.9,353.3,70.66,35.33,56.53,141.32,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101837,Delivered,25.11.2025,Sale to individual,1071.63,4410.0,3338.37,4410.0,Transferred,661.5,220.5,44.1,22.05,35.28,88.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101838,Delivered,25.11.2025,Sale to individual,3451.09,14202.0,10750.91,14202.0,Transferred,2130.3,710.1,142.02,71.01,113.62,284.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101839,Delivered,25.11.2025,Sale to individual,874.8,3600.0,2725.2,3600.0,Transferred,540.0,180.0,36.0,18.0,28.8,72.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101840,Delivered,26.11.2025,Sale to individual,1013.8,4172.0,3158.2,4172.0,Transferred,625.8,208.6,41.72,20.86,33.38,83.44,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101841,Delivered,26.11.2025,Sale to individual,1360.8,5600.0,4239.2,5600.0,Transferred,840.0,280.0,56.0,28.0,44.8,112.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101842,Delivered,26.11.2025,Sale to individual,667.16,2745.5,2078.34,2745.5,Transferred,411.82,137.28,27.46,13.73,21.96,54.91,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101843,Delivered,26.11.2025,Sale to individual,1948.98,8020.5,6071.52,8020.5,Transferred,1203.08,401.03,80.2,40.1,64.16,160.41,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101844,Delivered,26.11.2025,Sale to individual,759.62,3126.0,2366.38,3126.0,Transferred,468.9,156.3,31.26,15.63,25.01,62.52,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101845,Delivered,27.11.2025,Sale to individual,289.17,1190.0,900.83,1190.0,Transferred,178.5,59.5,11.9,5.95,9.52,23.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101846,Delivered,27.11.2025,Sale to individual,4229.42,17405.0,13175.58,17405.0,Transferred,2610.75,870.25,174.05,87.03,139.24,348.1,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101847,Delivered,28.11.2025,Sale to individual,2075.82,8542.5,6466.68,8542.5,Transferred,1281.38,427.12,85.42,42.71,68.34,170.85,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101848,Delivered,28.11.2025,Sale to individual,581.74,2394.0,1812.26,2394.0,Transferred,359.1,119.7,23.94,11.97,19.15,47.88,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101849,Full return accepted at warehouse,28.11.2025,Sale to individual,1770.75,7287.0,5516.25,7287.0,Transferred,1093.05,364.35,72.87,36.44,58.3,145.74,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101850,Delivered,28.11.2025,Sale to individual,1237.24,5091.5,3854.26,5091.5,Transferred,763.73,254.58,50.91,25.46,40.73,101.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101851,Delivered,28.11.2025,Sale to individual,702.27,2890.0,2187.73,2890.0,Transferred,433.5,144.5,28.9,14.45,23.12,57.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101853,Delivered,29.11.2025,Sale to individual,816.48,3360.0,2543.52,3360.0,Transferred,504.0,168.0,33.6,16.8,26.88,67.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101854,Delivered,29.11.2025,Sale to individual,1560.55,6422.0,4861.45,6422.0,Transferred,963.3,321.1,64.22,32.11,51.38,128.44,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101855,Delivered,29.11.2025,Sale to individual,1635.39,6730.0,5094.61,6730.0,Transferred,1009.5,336.5,67.3,33.65,53.84,134.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101857,Delivered,30.11.2025,Sale to individual,1971.95,8115.0,6143.05,8115.0,Transferred,1217.25,405.75,81.15,40.58,64.92,162.3,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101858,Delivered,30.11.2025,Sale to individual,272.16,1120.0,847.84,1120.0,Transferred,168.0,56.0,11.2,5.6,8.96,22.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101859,Delivered,30.11.2025,Sale to individual,1094.23,4503.0,3408.77,4503.0,Transferred,675.45,225.15,45.03,22.52,36.02,90.06,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101860,Delivered,30.11.2025,Sale to individual,2121.39,8730.0,6608.61,8730.0,Transferred,1309.5,436.5,87.3,43.65,69.84,174.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101861,Delivered,30.11.2025,Sale to individual,1241.73,5110.0,3868.27,5110.0,Transferred,766.5,255.5,51.1,25.55,40.88,102.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101862,Delivered,01.12.2025,Sale to individual,935.55,3850.0,2914.45,3850.0,Transferred,577.5,192.5,38.5,19.25,30.8,77.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101863,Delivered,01.12.2025,Sale to individual,1598.94,6580.0,4981.06,6580.0,Transferred,987.0,329.0,65.8,32.9,52.64,131.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101864,Delivered,01.12.2025,Sale to individual,1132.76,4661.5,3528.74,4661.5,Transferred,699.23,233.08,46.62,23.31,37.29,93.23,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101865,Delivered,01.12.2025,Sale to individual,3279.16,13494.5,10215.34,13494.5,Transferred,2024.17,674.73,134.94,67.47,107.96,269.89,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101866,Delivered,01.12.2025,Sale to individual,1905.49,7841.5,5936.01,7841.5,Transferred,1176.22,392.08,78.42,39.21,62.73,156.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101867,Delivered,01.12.2025,Sale to individual,544.32,2240.0,1695.68,2240.0,Transferred,336.0,112.0,22.4,11.2,17.92,44.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101868,Delivered,02.12.2025,Sale to individual,1452.05,5975.5,4523.45,5975.5,Transferred,896.32,298.78,59.76,29.88,47.8,119.51,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101870,Delivered,03.12.2025,Sale to individual,1655.07,6811.0,5155.93,6811.0,Transferred,1021.65,340.55,68.11,34.05,54.49,136.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101871,Delivered,04.12.2025,Sale to individual,4632.07,19062.0,14429.93,19062.0,Transferred,2859.3,953.1,190.62,95.31,152.5,381.24,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101872,Delivered,04.12.2025,Sale to individual,1040.04,4280.0,3239.96,4280.0,Transferred,642.0,214.0,42.8,21.4,34.24,85.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101873,Delivered,04.12.2025,Sale to individual,452.35,1861.5,1409.15,1861.5,Transferred,279.22,93.08,18.62,9.31,14.89,37.23,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101874,Delivered,04.12.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101875,Delivered,04.12.2025,Sale to individual,1105.89,4551.0,3445.11,4551.0,Transferred,682.65,227.55,45.51,22.75,36.41,91.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101876,Delivered,04.12.2025,Sale to individual,272.16,1120.0,847.84,1120.0,Transferred,168.0,56.0,11.2,5.6,8.96,22.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101877,Delivered,05.12.2025,Sale to individual,1086.46,4471.0,3384.54,4471.0,Transferred,670.65,223.55,44.71,22.36,35.77,89.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101878,Delivered,05.12.2025,Sale to individual,3113.08,12811.0,9697.92,12811.0,Transferred,1921.65,640.55,128.11,64.06,102.49,256.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101879,Delivered,05.12.2025,Sale to individual,512.73,2110.0,1597.27,2110.0,Transferred,316.5,105.5,21.1,10.55,16.88,42.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101880,Delivered,05.12.2025,Sale to individual,1360.8,5600.0,4239.2,5600.0,Transferred,840.0,280.0,56.0,28.0,44.8,112.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101881,Delivered,05.12.2025,Sale to individual,272.16,1120.0,847.84,1120.0,Transferred,168.0,56.0,11.2,5.6,8.96,22.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101882,Delivered,05.12.2025,Sale to individual,476.28,1960.0,1483.72,1960.0,Transferred,294.0,98.0,19.6,9.8,15.68,39.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101883,Delivered,06.12.2025,Sale to individual,419.29,1725.5,1306.21,1725.5,Transferred,258.82,86.28,17.25,8.63,13.8,34.51,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101884,Full return accepted at warehouse,06.12.2025,Sale to individual,816.48,3360.0,2543.52,3360.0,Transferred,504.0,168.0,33.6,16.8,26.88,67.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
